Date,AMC,AMZN,BTC-USD,GME,QQQ,VWUSX,^GSPC
2018-09-29,,,6601.96,,,,
2018-09-30,,,6625.56,,,,
2018-10-01,18.11,2004.36,6589.62,14.37,182.64,43.1,2924.59
2018-10-02,18.01,1971.31,6556.1,13.98,182.22,42.79,2923.43
2018-10-03,18.32,1952.76,6502.59,14.03,182.42,42.86,2925.51
2018-10-04,18.21,1909.42,6576.69,13.94,178.92,,2901.61
2018-10-05,17.96,1889.65,6622.48,13.8,176.73,41.76,2885.57
2018-10-06,,,6588.31,,,,
2018-10-07,,,6602.95,,,,
2018-10-08,17.87,1864.42,6652.23,14.09,175.65,41.3,2884.43
2018-10-09,17.88,1870.32,6642.64,13.88,176.22,41.25,2880.34
2018-10-10,17.09,1755.25,6585.53,13.94,168.47,39.47,2785.68
2018-10-11,16.78,1719.36,6256.24,13.79,166.38,38.97,2728.37
2018-10-12,17.19,1788.61,6274.58,13.92,171.01,39.97,2767.13
2018-10-13,,,6285.99,,,,
2018-10-14,,,6290.93,,,,
2018-10-15,17.57,1760.95,6596.54,13.99,168.94,39.58,2750.79
2018-10-16,18.37,1819.96,6596.11,14.38,173.86,40.84,2809.92
2018-10-17,18.06,1831.73,6544.43,14.41,173.92,40.75,2809.21
2018-10-18,17.91,1770.72,6476.71,14.16,169.89,39.91,2768.78
2018-10-19,18.06,1764.03,6465.41,13.85,169.74,,2767.78
2018-10-20,,,6489.19,,,,
2018-10-21,,,6482.35,,,,
2018-10-22,18.05,1789.3,6487.16,14.22,170.61,,2755.88
2018-10-23,17.96,1768.7,6475.74,14.36,169.98,39.57,2740.69
2018-10-24,16.26,1664.2,6495.84,14.17,162.2,38.02,2656.1
2018-10-25,17.06,1782.17,6476.29,13.58,167.81,39.03,2705.57
2018-10-26,16.26,1642.81,6474.75,12.89,163.5,38.2,2658.69
2018-10-27,,,6480.38,,,,
2018-10-28,,,6486.39,,,,
2018-10-29,17.07,1538.88,6332.63,13.66,160.13,37.57,2641.25
2018-10-30,17.54,1530.42,6334.27,13.79,162.77,38.16,2682.63
2018-10-31,17.56,1598.01,6317.61,13.73,166.6,39.09,2711.74
2018-11-01,17.54,1665.53,6377.78,14.43,168.79,,2740.37
2018-11-02,17.32,1665.53,6388.44,14.68,166.17,39.51,2723.06
2018-11-03,,,6361.26,,,,
2018-11-04,,,6376.13,,,,
2018-11-05,17.49,1627.8,6419.66,14.1,165.75,39.52,2738.31
2018-11-06,16.79,1642.81,6461.01,14.06,167.01,,2755.45
2018-11-07,16.76,1755.49,6530.14,14.01,172.25,40.9,2813.89
2018-11-08,16.53,1754.91,6453.72,13.97,171.15,,2806.83
2018-11-09,14.28,1712.43,6385.62,13.77,168.26,40.1,2781.01
2018-11-10,,,6409.22,,,,
2018-11-11,,,6411.27,,,,
2018-11-12,13.85,1636.85,6371.27,13.05,163.17,,2726.22
2018-11-13,14.17,1631.17,6359.49,13.05,163.31,,2722.18
2018-11-14,14.3,1599.01,5738.35,12.19,162.06,38.75,2701.58
2018-11-15,13.44,1619.44,5648.03,12.35,164.9,39.42,2730.2
2018-11-16,12.81,1593.41,5575.55,12.03,164.32,,2736.27
2018-11-17,,,5554.33,,,,
2018-11-18,,,5623.54,,,,
2018-11-19,12.3,1512.29,4871.49,12.25,158.98,38.11,2690.73
2018-11-20,12.12,1495.46,4451.87,11.55,156.14,,2641.89
2018-11-21,12.71,1516.73,4602.17,12.89,157.33,37.94,2649.93
2018-11-22,,,4365.94,,,,
2018-11-23,12.65,1502.06,4347.11,12.69,156.19,37.81,2632.56
2018-11-24,,,3880.76,,,,
2018-11-25,,,4009.97,,,,
2018-11-26,12.91,1581.33,3779.13,13.71,159.8,38.69,2673.45
2018-11-27,12.26,1581.42,3820.72,13.84,160.34,38.76,2682.17
2018-11-28,12.62,1677.75,4257.42,14.11,165.5,39.94,2743.79
2018-11-29,12.73,1673.57,4278.85,13.76,164.96,39.86,2737.8
2018-11-30,12.44,1690.17,4017.27,12.84,166.16,40.13,2760.17
2018-12-01,,,4214.67,,,,
2018-12-02,,,4139.88,,,,
2018-12-03,12.96,1772.36,3894.13,13.04,169.06,40.69,2790.37
2018-12-04,13.0,1668.4,3956.89,12.69,162.57,,2700.06
2018-12-05,,,3753.99,,,,
2018-12-06,13.34,1699.19,3521.1,12.75,163.72,39.48,2695.95
2018-12-07,13.19,1629.13,3419.94,12.86,158.32,,2633.08
2018-12-08,,,3476.11,,,,
2018-12-09,,,3614.23,,,,
2018-12-10,13.22,1641.03,3502.66,12.8,159.97,,2637.72
2018-12-11,13.98,1643.24,3424.59,12.53,160.5,38.59,2636.78
2018-12-12,14.11,1663.54,3486.95,12.8,161.92,38.91,2651.07
2018-12-13,13.74,1658.38,3313.68,12.37,161.97,,2650.54
2018-12-14,13.41,1591.91,3242.48,12.34,158.02,37.95,2599.95
2018-12-15,,,3236.76,,,,
2018-12-16,,,3252.84,,,,
2018-12-17,13.01,1520.91,3545.86,12.23,154.44,,2545.94
2018-12-18,12.9,1551.48,3696.06,12.31,155.41,33.98,2546.16
2018-12-19,12.36,1495.08,3745.95,12.17,151.6,33.3,2506.96
2018-12-20,12.0,1460.83,4134.44,12.02,149.4,32.62,2467.42
2018-12-21,11.41,1377.45,3896.54,11.57,144.77,31.7,2416.62
2018-12-22,,,4014.18,,,,
2018-12-23,,,3998.98,,,,
2018-12-24,11.33,1343.96,4078.6,11.29,141.18,31.03,2351.1
2018-12-25,,,3815.49,,,,
2018-12-26,11.72,1470.9,3857.3,11.99,149.99,32.87,2467.7
2018-12-27,11.28,1461.64,3654.83,11.78,150.57,33.15,2488.83
2018-12-28,11.48,1478.02,3923.92,11.88,150.5,33.14,2485.74
2018-12-29,,,3820.41,,,,
2018-12-30,,,3865.95,,,,
2018-12-31,11.35,1501.97,3742.7,12.21,151.77,33.43,2506.85
2019-01-01,,,3843.52,,,,
2019-01-02,11.91,1539.13,3943.41,12.64,152.38,33.4,2510.03
2019-01-03,12.07,1500.28,3836.74,12.54,147.4,32.43,2447.89
2019-01-04,12.52,1575.39,3857.72,14.74,153.7,33.81,2531.94
2019-01-05,,,3845.19,,,,
2019-01-06,,,4076.63,,,,
2019-01-07,13.05,1629.51,4025.25,14.97,155.53,34.33,2549.69
2019-01-08,13.47,1656.58,4030.85,15.29,156.94,34.65,2574.41
2019-01-09,12.89,1659.42,4035.3,15.46,158.22,34.94,2584.96
2019-01-10,12.69,1656.22,3678.92,15.44,158.67,35.09,2596.64
2019-01-11,12.97,1640.56,3687.37,15.33,158.09,35.0,2596.26
2019-01-12,,,3661.3,,,,
2019-01-13,,,3552.95,,,,
2019-01-14,13.06,1617.21,3706.05,15.13,156.69,34.7,2582.61
2019-01-15,13.23,1674.56,3630.68,15.02,159.75,35.29,2610.3
2019-01-16,13.03,1683.78,3655.01,15.17,159.72,35.43,2616.1
2019-01-17,13.04,1693.22,3678.56,15.25,160.98,35.69,2635.96
2019-01-18,13.37,1696.2,3657.84,15.41,162.58,36.11,2670.71
2019-01-19,,,3728.57,,,,
2019-01-20,,,3601.01,,,,
2019-01-21,,,3576.03,,,,
2019-01-22,12.49,1632.17,3604.58,14.77,159.32,35.5,2632.9
2019-01-23,12.75,1640.02,3585.12,14.97,159.53,35.44,2638.7
2019-01-24,13.17,1654.93,3600.87,15.28,160.56,35.64,2642.33
2019-01-25,12.95,1670.57,3599.77,15.38,162.48,36.15,2664.76
2019-01-26,,,3602.46,,,,
2019-01-27,,,3583.97,,,,
2019-01-28,12.95,1637.89,3470.45,14.99,160.47,35.76,2643.85
2019-01-29,13.12,1593.88,3448.12,10.91,158.96,35.47,2640.0
2019-01-30,13.05,1670.43,3486.18,10.83,163.0,,2681.05
2019-01-31,13.54,1718.73,3457.79,10.97,165.44,36.6,2704.1
2019-02-01,13.12,1626.23,3487.95,10.87,164.74,36.65,2706.53
2019-02-02,,,3521.06,,,,
2019-02-03,,,3464.01,,,,
2019-02-04,13.26,1633.31,3459.15,11.0,166.79,37.03,2724.87
2019-02-05,13.01,1658.81,3466.36,11.4,168.26,37.32,2737.7
2019-02-06,12.75,1640.26,3413.77,11.13,167.76,37.04,2731.61
2019-02-07,12.31,1614.37,3399.47,11.09,165.51,36.71,2706.05
2019-02-08,12.68,1588.22,3666.78,10.98,165.83,36.83,2707.88
2019-02-09,,,3671.2,,,,
2019-02-10,,,3690.19,,,,
2019-02-11,12.17,1591.0,3648.43,10.93,165.68,,2709.8
2019-02-12,12.26,1638.01,3653.53,11.17,168.13,37.4,2744.73
2019-02-13,12.49,1640.0,3632.07,11.09,168.24,37.47,2753.03
2019-02-14,12.62,1622.65,3616.88,10.96,168.45,37.53,2745.73
2019-02-15,12.75,1607.95,3620.81,11.05,169.16,37.77,2775.6
2019-02-16,,,3629.79,,,,
2019-02-17,,,3673.84,,,,
2019-02-18,,,3915.71,,,,
2019-02-19,12.2,1627.58,3947.09,10.83,169.49,37.83,2779.76
2019-02-20,12.64,1622.1,3999.82,10.83,169.46,37.7,2784.7
2019-02-21,12.66,1619.44,3954.12,10.67,168.84,37.54,2774.88
2019-02-22,12.82,1631.56,4005.53,11.0,170.09,38.05,2792.67
2019-02-23,,,4142.53,,,,
2019-02-24,,,3810.43,,,,
2019-02-25,12.61,1633.0,3882.7,11.17,170.71,38.18,2796.11
2019-02-26,12.53,1636.4,3854.36,11.26,170.89,38.17,2793.9
2019-02-27,12.82,1641.09,3851.05,11.29,170.78,38.24,2792.38
2019-02-28,12.97,1639.83,3854.79,11.32,170.39,38.21,2784.49
2019-03-01,14.79,1671.73,3859.58,11.36,171.57,38.54,2803.69
2019-03-02,,,3864.42,,,,
2019-03-03,,,3847.18,,,,
2019-03-04,14.33,1696.17,3761.56,11.19,171.6,,2792.81
2019-03-05,14.44,1692.43,3896.38,11.22,171.73,,2789.65
2019-03-06,13.98,1668.95,3903.94,11.18,170.75,37.9,2771.45
2019-03-07,13.68,1625.95,3911.48,11.21,168.66,37.58,2748.93
2019-03-08,13.79,1620.8,3901.13,10.61,168.4,37.49,2743.07
2019-03-09,,,3963.31,,,,
2019-03-10,,,3951.6,,,,
2019-03-11,13.73,1670.62,3905.23,10.89,171.9,,2783.3
2019-03-12,13.51,1673.1,3909.16,11.09,172.85,38.35,2791.52
2019-03-13,13.52,1690.81,3906.72,11.2,174.15,38.64,2810.92
2019-03-14,13.57,1686.22,3924.37,10.95,173.85,38.56,2808.48
2019-03-15,13.59,1712.36,3960.91,11.06,175.47,38.75,2822.48
2019-03-16,,,4048.73,,,,
2019-03-17,,,4025.23,,,,
2019-03-18,14.05,1742.15,4032.51,11.07,175.88,38.92,2832.94
2019-03-19,13.82,1761.85,4071.19,10.96,176.47,38.97,2832.57
2019-03-20,14.02,1797.27,4087.48,10.5,177.17,38.99,2824.23
2019-03-21,14.45,1819.26,4029.33,10.55,179.94,39.4,2854.88
2019-03-22,14.11,1764.77,4023.97,10.45,175.99,38.44,2800.71
2019-03-23,,,4035.83,,,,
2019-03-24,,,4022.17,,,,
2019-03-25,14.34,1774.26,3963.07,10.14,175.66,38.46,2798.36
2019-03-26,14.0,1783.76,3985.08,10.35,176.47,38.6,2818.46
2019-03-27,13.9,1765.7,4087.07,10.29,175.34,38.33,2805.37
2019-03-28,13.84,1773.42,4069.11,10.19,175.75,38.53,2815.44
2019-03-29,13.91,1780.75,4098.37,10.16,177.08,38.85,2834.4
2019-03-30,,,4106.66,,,,
2019-03-31,,,4105.4,,,,
2019-04-01,14.05,1814.19,4158.18,10.37,179.42,39.3,2867.19
2019-04-02,13.85,1813.98,4879.88,10.1,180.1,39.39,2867.24
2019-04-03,13.69,1820.7,4973.02,9.63,181.14,39.65,2873.4
2019-04-04,14.06,1818.86,4922.8,10.03,181.07,39.52,2879.39
2019-04-05,14.04,1837.28,5036.68,9.86,182.0,39.76,2892.74
2019-04-06,,,5059.82,,,,
2019-04-07,,,5198.9,,,,
2019-04-08,15.28,1849.86,5289.77,9.94,182.47,39.75,2895.77
2019-04-09,15.13,1835.84,5204.96,9.82,181.83,39.56,2878.2
2019-04-10,15.13,1847.33,5324.55,9.97,182.8,39.8,2888.21
2019-04-11,15.1,1844.07,5064.49,9.76,182.37,,2888.32
2019-04-12,15.39,1843.06,5089.54,9.32,183.16,39.9,2907.41
2019-04-13,,,5096.59,,,,
2019-04-14,,,5167.72,,,,
2019-04-15,15.46,1844.87,5067.11,8.94,183.19,39.87,2905.58
2019-04-16,15.54,1863.04,5235.56,9.08,183.82,,2907.06
2019-04-17,15.54,1864.82,5251.94,8.94,184.46,39.67,2900.45
2019-04-18,15.04,1861.69,5298.39,8.77,184.69,39.74,2905.03
2019-04-19,,,5303.81,,,,
2019-04-20,,,5337.89,,,,
2019-04-21,,,5314.53,,,,
2019-04-22,14.3,1887.31,5399.37,8.65,185.22,39.93,2907.97
2019-04-23,14.29,1923.77,5572.36,8.89,187.57,40.45,2933.68
2019-04-24,14.47,1901.75,5464.87,9.01,186.98,40.33,2927.25
2019-04-25,14.34,1902.25,5210.52,8.95,187.74,40.51,2926.17
2019-04-26,14.43,1950.63,5279.35,8.89,187.91,40.74,2939.88
2019-04-27,,,5268.29,,,,
2019-04-28,,,5285.14,,,,
2019-04-29,14.52,1938.43,5247.35,8.76,188.27,40.87,2943.03
2019-04-30,14.2,1926.52,5350.73,8.65,186.81,,2945.83
2019-05-01,13.78,1911.52,5402.7,8.51,186.21,40.41,2923.73
2019-05-02,13.77,1900.82,5505.28,8.77,185.4,40.31,2917.52
2019-05-03,13.67,1962.46,5768.29,8.97,188.36,,2945.64
2019-05-04,,,5831.17,,,,
2019-05-05,,,5795.71,,,,
2019-05-06,13.93,1950.55,5746.81,8.85,187.21,40.71,2932.47
2019-05-07,14.03,1921.0,5829.5,8.77,183.56,39.89,2884.05
2019-05-08,13.73,1917.77,5982.46,8.69,183.1,39.85,2879.42
2019-05-09,12.77,1899.87,6174.53,8.52,182.11,39.72,2870.72
2019-05-10,12.95,1889.98,6378.85,8.48,182.34,39.81,2881.4
2019-05-11,,,7204.77,,,,
2019-05-12,,,6972.37,,,,
2019-05-13,12.45,1822.68,7814.92,8.26,176.01,38.52,2811.87
2019-05-14,12.65,1840.12,7994.42,8.53,177.94,39.05,2834.41
2019-05-15,12.72,1871.15,8205.17,8.69,180.46,39.5,2850.96
2019-05-16,12.56,1907.57,7884.91,8.67,182.27,39.98,2876.32
2019-05-17,12.3,1869.0,7343.9,8.61,180.41,39.6,2859.53
2019-05-18,,,7271.21,,,,
2019-05-19,,,8197.69,,,,
2019-05-20,12.18,1858.97,7978.31,8.06,177.36,39.15,2840.23
2019-05-21,12.38,1857.52,7963.33,8.13,179.21,39.55,2864.36
2019-05-22,12.22,1859.68,7680.07,7.9,178.42,,2856.27
2019-05-23,12.13,1815.48,7881.85,7.7,175.69,38.9,2822.24
2019-05-24,11.89,1823.28,7987.37,7.82,175.6,38.99,2826.06
2019-05-25,,,8052.54,,,,
2019-05-26,,,8673.22,,,,
2019-05-27,,,8805.78,,,,
2019-05-28,11.71,1836.43,8719.96,7.74,174.94,38.94,2802.39
2019-05-29,11.3,1819.19,8659.49,7.57,173.5,38.54,2783.02
2019-05-30,11.25,1816.32,8319.47,7.6,174.23,38.76,2788.86
2019-05-31,11.22,1775.07,8574.5,7.58,171.45,38.26,2752.06
2019-06-01,,,8564.02,,,,
2019-06-02,,,8742.96,,,,
2019-06-03,11.15,1692.69,8209.0,7.47,167.67,37.56,2744.45
2019-06-04,11.04,1729.56,7707.77,7.82,172.39,38.58,2803.27
2019-06-05,10.48,1738.5,7824.23,5.04,173.68,39.07,2826.15
2019-06-06,10.39,1754.36,7822.02,5.13,175.06,39.33,2843.49
2019-06-07,10.26,1804.03,8043.95,5.02,178.44,39.99,2873.34
2019-06-08,,,7954.13,,,,
2019-06-09,,,7688.08,,,,
2019-06-10,10.44,1860.63,8000.33,5.44,180.52,,2886.73
2019-06-11,10.53,1863.7,7927.71,5.72,180.76,40.21,2885.72
2019-06-12,10.2,1855.32,8145.86,5.5,179.72,40.13,2879.84
2019-06-13,10.45,1870.3,8230.92,5.7,180.78,40.26,2891.64
2019-06-14,10.46,1869.67,8693.83,5.63,180.01,40.15,2886.98
2019-06-15,,,8838.38,,,,
2019-06-16,,,8994.49,,,,
2019-06-17,10.67,1886.03,9320.35,5.7,181.1,40.4,2889.67
2019-06-18,10.89,1901.37,9081.76,5.73,183.73,40.82,2917.75
2019-06-19,11.0,1908.79,9273.52,5.63,184.42,41.14,2926.46
2019-06-20,10.43,1918.19,9527.16,5.53,186.13,41.48,2954.18
2019-06-21,10.11,1911.3,10144.56,5.42,185.86,41.38,2950.46
2019-06-22,,,10701.69,,,,
2019-06-23,,,10855.37,,,,
2019-06-24,9.55,1913.9,11011.1,5.37,185.86,41.21,2945.35
2019-06-25,9.05,1878.27,11790.92,5.45,182.67,40.54,2917.38
2019-06-26,9.02,1897.83,13016.23,5.47,183.52,40.59,2913.78
2019-06-27,9.06,1904.28,11182.81,5.54,184.22,,2924.92
2019-06-28,8.9,1893.63,12407.33,5.47,184.46,41.08,2941.76
2019-06-29,,,11959.37,,,,
2019-06-30,,,10817.16,,,,
2019-07-01,8.85,1922.19,10583.13,5.36,186.95,,2964.33
2019-07-02,8.79,1934.31,10801.68,5.38,187.69,41.67,2973.01
2019-07-03,8.68,1939.0,11961.27,5.31,189.1,42.02,2995.82
2019-07-04,,,11215.44,,,,
2019-07-05,8.97,1942.91,10978.46,5.52,188.72,41.97,2990.41
2019-07-06,,,11208.55,,,,
2019-07-07,,,11450.85,,,,
2019-07-08,8.45,1952.32,12285.96,5.45,187.39,41.73,2975.95
2019-07-09,8.5,1988.3,12573.81,5.31,188.33,41.99,2979.63
2019-07-10,8.8,2017.41,12156.51,5.18,190.21,42.24,2993.07
2019-07-11,9.02,2001.07,11358.66,4.84,190.07,42.38,2999.91
2019-07-12,9.03,2011.0,11815.99,4.91,191.17,42.42,3013.77
2019-07-13,,,11392.38,,,,
2019-07-14,,,10256.06,,,,
2019-07-15,9.06,2020.99,10895.09,4.75,191.78,42.5,3014.3
2019-07-16,9.33,2009.9,9477.64,4.63,190.79,42.28,3004.04
2019-07-17,9.36,1992.03,9693.8,4.38,189.85,42.17,2984.42
2019-07-18,9.18,1977.9,10666.48,4.2,190.07,42.15,2995.11
2019-07-19,10.06,1964.52,10530.73,4.32,188.68,41.82,2976.61
2019-07-20,,,10767.14,,,,
2019-07-21,,,10599.11,,,,
2019-07-22,9.93,1985.63,10343.11,4.14,190.18,42.05,2985.03
2019-07-23,9.83,1994.49,9900.77,4.09,191.43,42.26,3005.47
2019-07-24,10.29,2000.81,9811.93,4.08,192.77,42.59,3019.56
2019-07-25,10.44,1973.82,9911.84,3.98,190.94,42.25,3003.67
2019-07-26,10.73,1943.05,9870.3,4.01,192.91,42.68,3025.86
2019-07-27,,,9477.68,,,,
2019-07-28,,,9552.86,,,,
2019-07-29,10.93,1912.45,9519.15,4.12,192.24,,3020.97
2019-07-30,11.2,1898.53,9607.42,4.03,191.42,,3013.18
2019-07-31,11.29,1866.78,10085.63,4.02,188.77,41.59,2980.38
2019-08-01,10.74,1855.32,10399.67,3.84,187.83,41.33,2953.56
2019-08-02,11.09,1823.24,10518.17,3.78,185.06,40.81,2932.05
2019-08-03,,,10821.73,,,,
2019-08-04,,,10970.18,,,,
2019-08-05,10.59,1765.13,11805.65,3.71,178.52,39.45,2844.74
2019-08-06,10.8,1787.83,11478.17,3.81,181.02,40.02,2881.77
2019-08-07,10.83,1793.4,11941.97,3.81,182.0,40.2,2883.98
2019-08-08,11.46,1832.89,11966.41,3.89,185.96,41.13,2938.09
2019-08-09,11.62,1807.58,11862.94,3.59,184.21,40.8,2918.65
2019-08-10,,,11354.02,,,,
2019-08-11,,,11523.58,,,,
2019-08-12,11.22,1784.92,11382.62,3.51,182.1,40.28,2882.7
2019-08-13,11.14,1824.34,10895.83,3.47,186.09,40.93,2926.32
2019-08-14,10.26,1762.96,10051.7,3.32,180.53,39.65,2840.6
2019-08-15,10.34,1776.12,10311.55,3.21,180.32,39.78,2847.6
2019-08-16,10.64,1792.57,10374.34,3.32,183.22,40.35,2888.68
2019-08-17,,,10231.74,,,,
2019-08-18,,,10345.81,,,,
2019-08-19,10.87,1816.12,10916.05,3.38,186.13,40.84,2923.65
2019-08-20,10.82,1801.38,10763.23,3.42,184.69,40.65,2900.51
2019-08-21,10.89,1823.54,10138.05,3.54,186.33,41.11,2924.43
2019-08-22,10.98,1804.66,10131.06,3.87,185.73,40.97,2922.95
2019-08-23,10.51,1749.62,10407.96,3.65,179.85,39.94,2847.11
2019-08-24,,,10159.96,,,,
2019-08-25,,,10138.52,,,,
2019-08-26,10.79,1768.87,10370.82,3.82,182.56,,2878.38
2019-08-27,10.36,1761.83,10185.5,3.7,182.18,,2869.16
2019-08-28,10.73,1764.25,9754.42,3.88,182.83,,2887.94
2019-08-29,10.78,1786.4,9510.2,4.23,185.63,,2924.58
2019-08-30,10.6,1776.29,9598.17,3.97,185.18,40.9,2926.46
2019-08-31,,,9630.66,,,,
2019-09-01,,,9757.97,,,,
2019-09-02,,,10346.76,,,,
2019-09-03,10.88,1789.84,10623.54,3.81,183.38,40.52,2906.27
2019-09-04,11.17,1800.62,10594.49,3.98,186.03,40.96,2937.78
2019-09-05,11.47,1840.72,10575.53,4.23,189.44,41.53,2976.0
2019-09-06,11.18,1833.51,10353.3,4.31,189.25,41.45,2978.71
2019-09-07,,,10517.25,,,,
2019-09-08,,,10441.28,,,,
2019-09-09,11.33,1831.35,10334.97,4.76,188.86,,2978.43
2019-09-10,11.3,1820.55,10115.98,5.09,188.31,40.79,2979.39
2019-09-11,11.39,1822.99,10178.37,4.59,190.08,,3000.93
2019-09-12,11.35,1843.55,10410.13,4.58,190.87,41.42,3009.57
2019-09-13,11.61,1839.34,10360.55,4.41,190.19,41.29,3007.39
2019-09-14,,,10358.05,,,,
2019-09-15,,,10347.71,,,,
2019-09-16,11.56,1807.84,10276.79,4.35,189.34,41.22,2997.96
2019-09-17,11.15,1822.55,10241.27,4.33,190.25,,3005.7
2019-09-18,10.84,1817.46,10198.25,4.6,190.17,41.37,3006.73
2019-09-19,10.45,1821.5,10266.42,4.44,190.49,,3006.79
2019-09-20,10.53,1794.16,10181.64,4.7,188.47,41.06,2992.07
2019-09-21,,,10019.72,,,,
2019-09-22,,,10070.39,,,,
2019-09-23,10.4,1785.3,9729.32,5.02,188.55,40.95,2991.78
2019-09-24,10.39,1741.61,8620.57,5.01,186.05,40.37,2966.6
2019-09-25,10.49,1768.33,8486.99,5.2,188.14,40.75,2984.87
2019-09-26,10.5,1739.84,8118.97,5.28,187.45,40.67,2977.62
2019-09-27,10.46,1725.45,8251.85,5.34,185.12,,2961.79
2019-09-28,,,8245.92,,,,
2019-09-29,,,8104.19,,,,
2019-09-30,10.38,1735.91,8293.87,5.52,186.88,,2976.74
2019-10-01,10.3,1735.65,8343.28,5.58,185.36,,2940.25
2019-10-02,9.92,1713.23,8393.04,5.32,182.17,39.31,2887.61
2019-10-03,9.64,1724.42,8259.99,5.42,184.17,,2910.63
2019-10-04,9.53,1739.65,8205.94,5.55,186.88,40.34,2952.01
2019-10-05,,,8151.5,,,,
2019-10-06,,,7988.16,,,,
2019-10-07,9.49,1732.66,8245.62,5.49,186.32,40.22,2938.79
2019-10-08,9.54,1705.51,8228.78,5.23,183.53,39.57,2893.06
2019-10-09,9.11,1721.99,8595.74,4.99,185.32,40.05,2919.4
2019-10-10,8.89,1720.26,8586.47,5.05,186.75,,2938.13
2019-10-11,8.95,1731.92,8321.76,5.37,189.16,40.77,2970.27
2019-10-12,,,8336.56,,,,
2019-10-13,,,8321.01,,,,
2019-10-14,8.68,1736.43,8374.69,5.58,189.14,,2966.15
2019-10-15,8.9,1767.38,8205.37,5.61,191.54,41.31,2995.68
2019-10-16,9.06,1777.43,8047.53,5.88,191.07,41.02,2989.69
2019-10-17,9.06,1787.48,8103.91,6.03,191.57,41.18,2997.95
2019-10-18,9.08,1757.51,7973.21,5.94,189.73,40.68,2986.2
2019-10-19,,,7988.56,,,,
2019-10-20,,,8222.08,,,,
2019-10-21,8.95,1785.66,8243.72,5.93,191.42,40.92,3006.72
2019-10-22,9.47,1765.73,8078.2,6.39,189.89,,2995.99
2019-10-23,9.58,1762.17,7514.67,6.43,190.26,40.47,3004.52
2019-10-24,9.32,1780.78,7493.49,6.42,192.11,41.03,3010.29
2019-10-25,9.43,1761.33,8660.7,6.35,193.64,41.24,3022.55
2019-10-26,,,9244.97,,,,
2019-10-27,,,9551.71,,,,
2019-10-28,9.62,1777.08,9256.15,6.19,195.55,41.62,3039.42
2019-10-29,9.52,1762.71,9427.69,5.81,194.04,41.34,3036.89
2019-10-30,9.12,1779.99,9205.73,5.73,194.98,41.64,3046.77
2019-10-31,9.09,1776.66,9199.58,5.44,195.07,,3037.56
2019-11-01,9.33,1791.44,9261.1,5.84,196.84,41.75,3066.91
2019-11-02,,,9324.72,,,,
2019-11-03,,,9235.35,,,,
2019-11-04,9.46,1804.66,9412.61,5.85,198.06,41.76,3078.27
2019-11-05,9.49,1801.71,9342.53,5.91,198.17,41.54,3074.62
2019-11-06,9.4,1795.77,9360.88,6.09,197.72,41.56,3076.78
2019-11-07,8.97,1788.2,9267.56,6.22,198.38,41.58,3085.18
2019-11-08,9.33,1785.88,8804.88,6.09,199.18,,3093.08
2019-11-09,,,8813.58,,,,
2019-11-10,,,9055.53,,,,
2019-11-11,9.26,1771.65,8757.79,6.02,198.91,41.87,3087.01
2019-11-12,9.0,1778.0,8815.66,5.92,199.48,,3091.84
2019-11-13,8.54,1753.11,8808.26,5.94,199.53,42.07,3094.04
2019-11-14,8.62,1754.6,8708.09,5.98,199.37,,3096.63
2019-11-15,8.5,1739.49,8491.99,5.88,200.84,42.64,3120.46
2019-11-16,,,8550.76,,,,
2019-11-17,,,8577.98,,,,
2019-11-18,8.22,1752.53,8309.29,5.62,201.0,42.7,3122.03
2019-11-19,8.22,1752.79,8206.15,5.5,201.29,42.89,3120.18
2019-11-20,7.89,1745.53,8027.27,5.46,200.09,42.85,3108.46
2019-11-21,7.7,1734.71,7642.75,5.5,199.64,42.72,3103.54
2019-11-22,7.72,1745.72,7296.58,5.66,199.77,42.74,3110.29
2019-11-23,,,7397.8,,,,
2019-11-24,,,7047.92,,,,
2019-11-25,8.13,1773.84,7146.13,6.03,202.13,43.25,3133.64
2019-11-26,7.67,1796.94,7218.37,6.1,202.52,43.46,3140.52
2019-11-27,8.18,1818.51,7531.66,6.35,203.94,43.73,3153.63
2019-11-28,,,7463.11,,,,
2019-11-29,8.13,1800.8,7761.24,6.34,203.01,43.55,3140.98
2019-11-30,,,7569.63,,,,
2019-12-01,,,7424.29,,,,
2019-12-02,8.62,1781.6,7321.99,6.17,200.93,42.93,3113.87
2019-12-03,8.22,1769.96,7320.15,6.12,199.35,42.83,3093.2
2019-12-04,7.88,1760.69,7252.03,6.43,200.36,42.96,3112.76
2019-12-05,7.82,1740.48,7448.31,6.4,200.76,42.98,3117.43
2019-12-06,8.0,1751.6,7547.0,6.68,202.91,43.28,3145.91
2019-12-07,,,7556.24,,,,
2019-12-08,,,7564.35,,,,
2019-12-09,8.18,1749.51,7400.9,6.33,201.99,43.1,3135.96
2019-12-10,8.05,1739.21,7278.12,6.51,201.82,43.03,3132.52
2019-12-11,8.11,1748.72,7217.43,5.53,202.89,43.17,3141.63
2019-12-12,8.25,1760.33,7243.13,5.58,204.4,43.33,3168.57
2019-12-13,8.17,1760.94,7269.68,5.45,205.07,41.93,3168.8
2019-12-14,,,7124.67,,,,
2019-12-15,,,7152.3,,,,
2019-12-16,8.3,1769.21,6932.48,5.5,207.13,42.35,3191.45
